port,hits
1610.0,5
5386.0,38
42286.0,3
24759.0,6
23674.0,2
40857.0,2
64972.0,1
61822.0,1
18756.0,6
22602.0,2
37219.0,11
41660.0,6
7270.0,21
60314.0,2
61223.0,6
1104.0,2
2112.0,6
47981.0,6
12585.0,5
26778.0,2
7939.0,17
7922.0,24
29686.0,11
7734.0,14
7646.0,17
7591.0,14
7803.0,14
28842.0,6
7529.0,15
6125.0,20
3468.0,2
7957.0,15
7723.0,14
7983.0,13
7590.0,18
7949.0,17
50134.0,61
28002.0,3
63870.0,2
7830.0,15
63880.0,2
34200.0,2
7969.0,17
7605.0,24
7673.0,14
7925.0,15
7993.0,19
7932.0,18
62109.0,9
45928.0,2
7861.0,17
7600.0,18
42107.0,2
7952.0,17
17886.0,2
7699.0,20
7532.0,15
7950.0,15
7592.0,14
7923.0,23
7859.0,16
7728.0,12
63424.0,7
28844.0,6
7928.0,14
7505.0,25
7533.0,14
7871.0,16
7935.0,12
7576.0,21
7567.0,22
7796.0,26
7931.0,17
5449.0,26
7822.0,29
7677.0,17
7501.0,20
7843.0,15
7960.0,16
7832.0,14
55130.0,4
50454.0,5
7584.0,17
7833.0,23
7507.0,16
7656.0,14
7937.0,14
7647.0,16
7504.0,24
7710.0,16
5980.0,28
7773.0,19
47453.0,6
43142.0,3
28494.0,54
7846.0,16
7987.0,15
14656.0,4
14668.0,2
28930.0,4
62854.0,6
17164.0,2
62870.0,2
7853.0,19
37434.0,3
7545.0,24
7851.0,18
7747.0,13
65062.0,2
65076.0,2
7663.0,15
7502.0,18
7858.0,16
52133.0,6
65106.0,2
7794.0,18
58484.0,7
64214.0,2
7515.0,14
7589.0,16
7613.0,14
12583.0,8
7867.0,14
7586.0,17
43634.0,4
7658.0,15
24356.0,3
24360.0,1
60312.0,9
7588.0,16
31716.0,6
7852.0,17
7784.0,20
5428.0,26
46283.0,6
17288.0,1
17286.0,1
25758.0,8
7516.0,14
7760.0,17
14662.0,2
59702.0,5
7996.0,21
7893.0,16
7583.0,24
5451.0,19
28655.0,11
7508.0,18
7886.0,14
7892.0,26
7953.0,73
7956.0,21
60450.0,4
7821.0,15
7549.0,33
7865.0,14
26892.0,6
51217.0,9
7597.0,15
49496.0,3
7864.0,22
7857.0,15
7791.0,25
7965.0,14
7790.0,21
29120.0,2
48145.0,7
61750.0,4
52704.0,4
7901.0,16
7688.0,20
2018.0,6
7934.0,15
7912.0,18
7612.0,14
24453.0,1
7684.0,10
12836.0,2
6794.0,21
23160.0,7
50300.0,3
7783.0,14
65025.0,7
61640.0,7
7593.0,15
47316.0,4
58303.0,12
45274.0,3
50390.0,5
57.0,2
7650.0,16
7517.0,16
46412.0,8
12016.0,15
16757.0,7
7810.0,18
7534.0,15
6193.0,19
7706.0,25
7541.0,17
26662.0,2
7838.0,15
7514.0,16
7712.0,22
7875.0,16
34192.0,1
7587.0,30
7966.0,16
65005.0,2
7519.0,16
3321.0,60
7835.0,18
7731.0,16
7955.0,23
7264.0,17
46354.0,3
7560.0,16
3642.0,18
7795.0,17
23277.0,11
5448.0,23
1101.0,2
7739.0,17
7964.0,15
7690.0,14
7959.0,16
7579.0,23
5152.0,27
60412.0,10
35800.0,3
3641.0,19
21678.0,2
7692.0,14
19918.0,5
41729.0,2
12317.0,16
49355.0,6
7662.0,14
7913.0,14
3625.0,19
36012.0,8
3458.0,5
57395.0,1
49394.0,3
7539.0,61
27444.0,4
7559.0,16
7750.0,17
7968.0,17
55406.0,1
19635.0,12
61631.0,1
61625.0,1
46858.0,2
7905.0,16
7680.0,16
7561.0,14
6192.0,16
5340.0,33
7762.0,15
51993.0,2
64799.0,8
7562.0,15
7820.0,14
7084.0,30
7626.0,13
6954.0,19
7826.0,14
12026.0,47
18514.0,2
7575.0,23
35596.0,3
31766.0,2
31760.0,2
14654.0,3
3576.0,23
1348.0,2
3586.0,18
7523.0,16
5441.0,31
7936.0,16
7577.0,20
7632.0,15
7528.0,17
7813.0,26
59338.0,9
15800.0,6
34668.0,3
2062.0,16
7761.0,19
7811.0,16
7635.0,16
7816.0,16
7580.0,35
7872.0,16
27856.0,2
7951.0,23
58682.0,4
7848.0,16
32712.0,8
18628.0,2
40475.0,2
7837.0,14
1686.0,2
7705.0,14
53950.0,5
53962.0,3
7672.0,13
7542.0,15
7825.0,16
7713.0,14
6245.0,16
5434.0,29
7991.0,16
7929.0,16
78.0,2
5437.0,25
15338.0,2
64852.0,1
64868.0,3
7804.0,25
7844.0,17
36010.0,4
2211.0,40
23950.0,1
23970.0,1
330.0,2
15322.0,3
16308.0,2
31806.0,4
7748.0,14
12080.0,6
25023.0,4
5806.0,18
50004.0,7
7812.0,16
63124.0,2
7568.0,22
7671.0,17
28999.0,5
13896.0,2
16298.0,2
7971.0,13
35414.0,4
17050.0,2
7977.0,17
7512.0,16
7679.0,14
7716.0,17
7707.0,26
1246.0,2
7866.0,14
7986.0,21
7649.0,17
15367.0,2
23477.0,11
7906.0,15
3403.0,22
7902.0,18
7896.0,15
31570.0,2
31564.0,2
61348.0,2
40631.0,2
5452.0,31
48087.0,6
7585.0,14
7849.0,17
7817.0,15
21342.0,2
7674.0,14
28094.0,6
31042.0,6
37016.0,4
7602.0,12
7815.0,15
7638.0,16
7641.0,16
39540.0,4
5687.0,21
7525.0,14
7818.0,15
7553.0,16
14850.0,4
47325.0,6
7855.0,16
7678.0,33
7763.0,15
7714.0,14
62390.0,2
31894.0,5
24902.0,2
24900.0,7
24914.0,2
59260.0,3
7752.0,18
7941.0,16
55571.0,2
22898.0,3
7975.0,13
7882.0,16
7623.0,12
7689.0,14
7930.0,14
5439.0,11
5436.0,30
5995.0,25
35241.0,6
7770.0,12
7571.0,17
7943.0,22
7727.0,14
4905.0,29
61107.0,3
7631.0,16
7840.0,19
7873.0,16
7645.0,14
46155.0,7
7976.0,17
7869.0,16
52721.0,1
26181.0,3
46290.0,3
7569.0,17
7510.0,21
7745.0,16
7920.0,14
63396.0,1
12909.0,6
5072.0,34
21600.0,5
1367.0,11
40839.0,11
7696.0,17
7616.0,16
7596.0,14
7719.0,14
5889.0,22
7809.0,14
7572.0,14
2040.0,6
3650.0,16
7917.0,16
7506.0,16
7997.0,16
7726.0,16
5764.0,19
26798.0,2
16092.0,6
57846.0,3
7661.0,16
7633.0,12
7944.0,15
41241.0,2
7982.0,12
7854.0,12
39711.0,2
22042.0,2
53629.0,7
7907.0,12
7554.0,17
6497.0,17
7769.0,15
7558.0,15
6031.0,16
7749.0,14
55796.0,2
28779.0,1
7629.0,13
46377.0,8
31127.0,12
56250.0,4
23408.0,2
7914.0,13
7806.0,16
3602.0,29
7730.0,15
18002.0,2
5866.0,28
49772.0,4
49776.0,12
7655.0,15
7797.0,12
40583.0,2
7704.0,16
44016.0,3
51727.0,1
55671.0,6
6178.0,16
7509.0,19
42411.0,2
7994.0,25
7607.0,17
7764.0,18
41978.0,6
57796.0,8
7887.0,16
17225.0,5
32280.0,3
7870.0,16
7801.0,18
3663.0,18
36960.0,3
7927.0,16
7828.0,16
53783.0,6
57888.0,3
7627.0,17
7693.0,12
17858.0,2
19600.0,2
6186.0,20
7702.0,30
25085.0,4
7823.0,15
7948.0,17
1774.0,2
13786.0,6
37408.0,8
7640.0,17
7614.0,16
3954.0,23
7755.0,21
7721.0,14
55565.0,13
7793.0,16
7768.0,15
7720.0,15
13571.0,6
7808.0,47
7839.0,16
31034.0,2
49834.0,10
7664.0,19
2273.0,6
63214.0,2
7798.0,14
7856.0,10
13908.0,2
7874.0,25
48731.0,6
15395.0,1
46894.0,13
5106.0,12
7753.0,13
7639.0,14
62100.0,2
7746.0,17
7566.0,25
7831.0,19
7942.0,18
18179.0,6
7722.0,39
21161.0,6
5840.0,29
44083.0,54
54605.0,6
7847.0,16
28410.0,9
28394.0,2
54656.0,7
7570.0,16
15160.0,1
5853.0,33
27976.0,2
7622.0,18
7863.0,14
7701.0,16
36926.0,6
7522.0,17
7924.0,16
7884.0,16
34037.0,2
14964.0,5
17147.0,1
3544.0,23
7876.0,16
7772.0,16
7520.0,14
4933.0,36
7694.0,14
17385.0,7
51862.0,2
63250.0,4
7789.0,35
5073.0,23
23855.0,6
60248.0,3
41201.0,2
7827.0,18
7643.0,12
7698.0,16
55700.0,7
24523.0,7
36381.0,3
7697.0,15
7736.0,23
24286.0,4
20110.0,6
7834.0,18
7660.0,17
58795.0,1
36616.0,6
25248.0,3
28336.0,2
4761.0,39
6795.0,14
40691.0,3
17024.0,2
55071.0,10
40642.0,6
49726.0,3
7610.0,12
7637.0,17
7947.0,22
7544.0,17
39035.0,3
35855.0,1
3633.0,74
49374.0,4
7659.0,18
55882.0,4
7621.0,16
6179.0,21
7513.0,16
3673.0,18
5533.0,22
7985.0,16
22887.0,8
20986.0,2
7718.0,18
5742.0,24
48824.0,5
7751.0,20
7595.0,17
18608.0,2
15320.0,2
18612.0,4
32816.0,4
35226.0,6
3538.0,20
5769.0,19
47952.0,2
46382.0,8
62600.0,1
49702.0,3
24752.0,2
7737.0,12
7620.0,16
41291.0,2
45971.0,6
12274.0,8
7836.0,18
13768.0,4
40453.0,2
7530.0,15
48818.0,3
6090.0,18
7885.0,16
21117.0,2
7756.0,16
7894.0,21
7842.0,18
7619.0,14
17240.0,2
7708.0,18
7518.0,16
14540.0,1
64600.0,2
62402.0,1
6072.0,22
7652.0,15
7565.0,26
25294.0,3
7802.0,13
7628.0,12
7988.0,18
7636.0,17
7531.0,17
47806.0,3
7765.0,16
7781.0,17
31244.0,4
17208.0,1
7732.0,24
7642.0,19
7573.0,18
6670.0,20
13926.0,2
46727.0,6
28519.0,6
7972.0,16
50682.0,5
6332.0,49
50698.0,6
63384.0,7
20284.0,2
40514.0,9
16825.0,6
33096.0,5
7511.0,23
15300.0,2
48917.0,6
23802.0,2
45392.0,4
61122.0,4
7759.0,15
46315.0,6
12525.0,19
7609.0,15
7757.0,14
7670.0,18
44170.0,4
32444.0,6
41215.0,1
34886.0,6
6199.0,65
55624.0,7
25976.0,2
37123.0,3
1271.0,4
7940.0,14
32720.0,1
7521.0,19
7973.0,16
15507.0,7
40519.0,2
7758.0,14
44071.0,1
1060.0,7
54926.0,1
50.0,222
7735.0,19
40907.0,3
58164.0,4
34614.0,3
7962.0,14
14153.0,7
45606.0,2
7970.0,20
18845.0,10
14394.0,11
7717.0,14
23524.0,8
871.0,2
22527.0,6
59394.0,3
59410.0,3
42658.0,1
26566.0,2
26570.0,2
13656.0,2
13660.0,2
4941.0,34
52032.0,3
18211.0,1
57622.0,3
7380.0,20
7543.0,15
7599.0,20
19834.0,2
20320.0,2
19836.0,2
19840.0,4
24438.0,2
24436.0,4
7921.0,16
45739.0,6
55298.0,3
15756.0,4
15748.0,4
36748.0,5
7557.0,18
7738.0,17
7644.0,14
7551.0,22
5792.0,20
41883.0,3
7992.0,17
64996.0,2
64990.0,2
64998.0,2
15742.0,4
41247.0,2
40973.0,8
51484.0,3
49578.0,10
49247.0,6
43674.0,3
7691.0,17
43690.0,4
56314.0,3
25928.0,6
12584.0,4
15353.0,8
4098.0,20
22844.0,4
7594.0,16
7578.0,28
45111.0,15
7819.0,15
7540.0,19
7792.0,16
35274.0,3
44402.0,4
20754.0,4
42222.0,4
32552.0,2
7686.0,20
7648.0,17
51438.0,6
7538.0,16
43610.0,3
20638.0,2
20642.0,2
20650.0,3
62346.0,4
19887.0,3
7729.0,16
27066.0,12
7536.0,18
5689.0,28
35047.0,1
19928.0,2
7617.0,18
63852.0,2
7563.0,21
55611.0,1
7787.0,15
56368.0,4
3582.0,20
56506.0,2
7908.0,25
16732.0,6
7918.0,10
7606.0,19
48462.0,5
7695.0,16
2587.0,5
56643.0,2
43117.0,1
7744.0,21
33860.0,7
57848.0,4
57864.0,7
57110.0,4
61816.0,4
57106.0,5
61828.0,2
7981.0,15
39785.0,6
41496.0,4
42391.0,1
47288.0,5
43357.0,1
47099.0,6
2560.0,9
32443.0,6
22705.0,4
7683.0,16
49169.0,8
7552.0,14
6641.0,17
7877.0,14
7829.0,14
28050.0,7
55736.0,6
7611.0,13
40175.0,2
58472.0,5
59247.0,2
7883.0,16
37591.0,1
4084.0,19
46989.0,7
56052.0,6
31128.0,4
25804.0,8
7503.0,12
7630.0,14
31010.0,6
7742.0,14
3093.0,10
13358.0,2
34455.0,2
2969.0,2
7910.0,14
61170.0,2
48080.0,57
52889.0,1
7527.0,15
7581.0,16
5124.0,22
7984.0,17
40908.0,3
40910.0,5
22966.0,52
7556.0,16
7900.0,20
7350.0,24
12226.0,2
14739.0,8
15372.0,4
15384.0,4
15398.0,4
15408.0,2
7767.0,17
43220.0,1
19947.0,5
7740.0,28
52847.0,1
7669.0,19
37280.0,3
20975.0,1
7546.0,54
13342.0,2
61615.0,2
29017.0,5
7963.0,18
63074.0,3
49223.0,6
4948.0,33
7625.0,12
31080.0,2
47510.0,3
47772.0,7
44846.0,3
48968.0,4
48952.0,5
16959.0,3
2565.0,1
21041.0,1
26438.0,1
13365.0,1
26454.0,1
1789.0,1
15769.0,1
23459.0,3
31356.0,4
26416.0,6
7938.0,16
29978.0,7
20052.0,7
43331.0,6
15190.0,4
61868.0,2
61860.0,2
7862.0,17
62570.0,3
60372.0,3
17882.0,6
12271.0,12
7685.0,18
37081.0,2
15004.0,6
27096.0,2
14880.0,6
7555.0,14
34029.0,1
19229.0,2
25362.0,4
15026.0,5
42715.0,7
57943.0,2
41301.0,2
21649.0,2
40611.0,3
45249.0,7
43531.0,4
23522.0,2
47570.0,3
3457.0,2
3531.0,18
39647.0,2
13345.0,5
47047.0,7
34403.0,2
51158.0,3
16142.0,2
48198.0,2
7015.0,20
47004.0,13
6769.0,19
25075.0,3
64322.0,2
37437.0,1
19430.0,2
44184.0,2
49551.0,7
57568.0,9
18952.0,2
25106.0,3
65260.0,2
3609.0,16
50076.0,2
48293.0,48
16021.0,10
18656.0,4
18648.0,2
18664.0,2
40593.0,2
6356.0,35
51756.0,5
31785.0,1
5771.0,21
32892.0,11
60099.0,7
44756.0,8
37207.0,2
1877.0,5
62362.0,2
2870.0,4
40743.0,52
32120.0,2
14952.0,2
2067.0,34
40199.0,11
15045.0,5
29034.0,2
45907.0,6
61606.0,2
48860.0,3
5746.0,21
37467.0,2
38805.0,3
37304.0,2
20036.0,2
47935.0,6
45386.0,10
22700.0,8
5899.0,25
42262.0,5
5206.0,29
3647.0,21
18020.0,9
55770.0,7
3649.0,27
52765.0,1
15766.0,6
41937.0,2
45371.0,8
7137.0,18
24942.0,2
2017.0,7
17364.0,2
1648.0,4
50922.0,4
34459.0,2
3578.0,19
19997.0,5
40965.0,3
20901.0,4
42226.0,2
12078.0,6
32488.0,2
26459.0,6
48267.0,6
62724.0,4
65123.0,8
15760.0,2
48598.0,12
60142.0,5
18380.0,4
6441.0,22
6141.0,14
40592.0,4
29477.0,2
57755.0,4
59782.0,5
29993.0,10
32333.0,6
34467.0,2
33228.0,4
44830.0,3
49536.0,9
4462.0,17
65130.0,2
4338.0,16
2229.0,6
29650.0,2
56872.0,2
40055.0,2
57398.0,3
3292.0,5
44569.0,2
59932.0,2
65444.0,2
19058.0,4
46998.0,4
64475.0,7
40982.0,4
41018.0,6
44398.0,4
14728.0,6
49771.0,3
39440.0,3
28011.0,1
40205.0,2
36150.0,2
61022.0,7
24343.0,7
54104.0,1
41439.0,6
44282.0,2
40986.0,5
40423.0,1
35141.0,5
28010.0,8
33220.0,4
4934.0,33
1866.0,57
14282.0,2
14288.0,2
29558.0,4
14302.0,2
2321.0,4
36792.0,5
36806.0,3
14402.0,10
42387.0,3
4390.0,24
48685.0,2
56018.0,8
18707.0,5
46639.0,6
2599.0,3
3574.0,18
64690.0,2
57574.0,1
39717.0,2
64353.0,4
6797.0,16
22865.0,5
48507.0,4
47546.0,5
1636.0,7
49790.0,5
21388.0,2
22080.0,8
57554.0,3
25254.0,3
58905.0,4
2510.0,5
28007.0,1
57384.0,2
3614.0,29
39269.0,2
62090.0,5
57910.0,1
285.0,2
12134.0,13
3927.0,23
3953.0,24
21068.0,4
21078.0,2
15404.0,2
21026.0,7
28006.0,1
15412.0,2
58347.0,4
61012.0,2
61020.0,2
39770.0,4
6156.0,20
33884.0,4
59113.0,6
40551.0,2
12267.0,7
54506.0,8
59317.0,1
59305.0,1
59377.0,1
59363.0,1
59383.0,1
59395.0,1
25235.0,4
46521.0,6
65065.0,4
59526.0,4
12018.0,6
3561.0,25
41008.0,4
12255.0,10
12570.0,7
575.0,2
16003.0,11
39875.0,2
18692.0,2
31438.0,52
29654.0,4
29656.0,2
29862.0,2
2254.0,2
56659.0,4
25598.0,2
25616.0,4
28004.0,1
45066.0,2
25612.0,2
55309.0,5
27314.0,1
29796.0,1
27402.0,1
27414.0,1
47754.0,9
4427.0,24
2299.0,6
15304.0,1
37471.0,4
634.0,2
12530.0,8
28003.0,1
49543.0,6
25832.0,2
25848.0,2
14960.0,2
14974.0,2
24644.0,2
18604.0,2
2808.0,7
41248.0,11
39361.0,2
51056.0,2
59776.0,3
12197.0,14
48678.0,2
53460.0,4
46166.0,3
41448.0,1
17490.0,2
28001.0,4
64808.0,1
45312.0,5
28862.0,1
51896.0,1
1092.0,2
33942.0,5
12314.0,4
44689.0,2
55231.0,5
50913.0,4
50935.0,2
49467.0,8
54868.0,7
51127.0,2
4719.0,137
53059.0,1
50829.0,2
51181.0,2
62638.0,2
55851.0,5
37377.0,2
39893.0,3
34693.0,5
37899.0,1
40197.0,1
60482.0,5
32989.0,1
42147.0,1
29519.0,2
19160.0,6
53334.0,3
14942.0,2
42711.0,6
62360.0,2
27999.0,1
49654.0,4
23783.0,3
2389.0,15
12277.0,4
3177.0,8
20740.0,2
20732.0,2
7261.0,18
39635.0,2
3533.0,17
40298.0,6
4406.0,20
29044.0,2
18991.0,7
46113.0,7
64842.0,2
64862.0,2
26500.0,2
14816.0,2
1422.0,2
14836.0,4
46696.0,2
24053.0,1
46765.0,1
29008.0,2
5587.0,15
39041.0,2
27997.0,1
37802.0,6
13753.0,2
28542.0,2
58232.0,3
49283.0,3
3584.0,18
27996.0,1
37151.0,2
46685.0,1
34477.0,3
49779.0,7
3971.0,18
6170.0,17
36152.0,2
59712.0,2
36282.0,2
40935.0,2
61215.0,3
27995.0,1
27617.0,1
27476.0,2
7235.0,19
7454.0,23
46479.0,7
7039.0,18
59460.0,1
7342.0,16
7089.0,18
59462.0,5
7347.0,25
7085.0,18
25304.0,3
34457.0,2
49380.0,4
7457.0,18
27994.0,1
39675.0,2
47939.0,6
60586.0,8
7176.0,19
12306.0,19
7174.0,17
7214.0,15
7053.0,17
51670.0,3
7186.0,12
47615.0,7
58696.0,4
37336.0,2
7304.0,20
7361.0,23
7203.0,14
7016.0,21
27993.0,1
7188.0,19
59586.0,1
7481.0,19
7436.0,19
7355.0,19
3931.0,22
22606.0,2
37825.0,2
7390.0,19
7367.0,17
7281.0,17
7489.0,18
7468.0,17
491.0,4
5268.0,10
31787.0,1
3034.0,2
5758.0,20
3474.0,10
7135.0,25
7185.0,16
7382.0,16
7258.0,18
5723.0,23
7223.0,18
7415.0,22
23517.0,1
7197.0,21
20216.0,2
7472.0,22
27992.0,3
7305.0,18
34534.0,5
6392.0,61
7017.0,20
7353.0,17
44412.0,3
7132.0,17
39234.0,8
14539.0,6
7292.0,14
3653.0,16
27991.0,1
1040.0,8
6065.0,18
7321.0,17
7247.0,18
1926.0,53
36208.0,3
36214.0,1
36159.0,1
35717.0,1
55345.0,1
346.0,2
7120.0,18
7294.0,18
7181.0,23
7275.0,18
7422.0,18
7385.0,19
32616.0,4
56662.0,4
7338.0,16
7059.0,27
7179.0,18
7130.0,18
7434.0,34
64886.0,1
34445.0,2
45138.0,6
7464.0,17
7041.0,26
7475.0,16
3808.0,20
7344.0,16
7062.0,17
7183.0,18
58436.0,4
15925.0,1
7424.0,17
7314.0,20
27989.0,1
48318.0,5
2178.0,1
2182.0,1
2198.0,1
4644.0,23
46632.0,9
7463.0,17
48526.0,4
18511.0,1
7142.0,18
7123.0,21
7107.0,26
7125.0,17
7362.0,19
7359.0,16
7136.0,14
7286.0,17
6237.0,20
37555.0,1
7469.0,15
13558.0,4
7031.0,17
7437.0,16
7497.0,17
7429.0,15
7109.0,17
59710.0,1
7207.0,18
27986.0,1
33079.0,8
27987.0,1
7276.0,17
7453.0,20
33030.0,4
61798.0,2
3935.0,18
12107.0,3
7103.0,16
45277.0,6
42426.0,4
7105.0,30
7418.0,19
32519.0,1
7485.0,18
41019.0,2
7243.0,20
7451.0,15
7274.0,17
12841.0,1
27985.0,1
56592.0,4
41242.0,4
53464.0,3
37264.0,9
7315.0,14
38852.0,4
7193.0,17
50578.0,8
41015.0,2
50610.0,3
23288.0,5
44074.0,3
44082.0,2
5898.0,24
7370.0,19
7327.0,14
40632.0,3
60116.0,4
7202.0,17
7177.0,13
57696.0,5
24777.0,5
37235.0,2
7364.0,17
47432.0,7
28207.0,1
7184.0,17
40254.0,9
7239.0,17
27984.0,1
42212.0,4
37682.0,3
50342.0,3
18046.0,6
42016.0,3
7131.0,24
49480.0,9
57460.0,2
59830.0,3
7404.0,16
44580.0,3
58784.0,3
32360.0,6
37914.0,1
37078.0,2
45804.0,2
28082.0,8
7097.0,15
7233.0,15
7228.0,14
7307.0,20
36438.0,1
56894.0,6
37179.0,3
7180.0,18
7491.0,19
46801.0,6
7094.0,15
7256.0,18
7260.0,18
48583.0,6
46191.0,6
51076.0,3
21032.0,4
12295.0,4
7285.0,25
7104.0,18
48742.0,3
5735.0,21
55052.0,4
7332.0,20
60009.0,9
37862.0,4
7148.0,21
27983.0,3
7360.0,27
28736.0,4
39011.0,7
26268.0,2
7113.0,16
7341.0,27
46028.0,3
45851.0,2
62168.0,5
7106.0,17
62363.0,2
49191.0,6
56520.0,3
36506.0,4
36610.0,2
40541.0,2
46160.0,1
32820.0,6
50858.0,2
35982.0,1
36044.0,3
7477.0,14
36022.0,1
7403.0,20
36034.0,2
56522.0,5
59150.0,2
59188.0,8
43120.0,4
44970.0,4
1551.0,2
7492.0,16
46159.0,2
37520.0,6
37550.0,3
15841.0,3
23232.0,5
5865.0,22
7065.0,19
40030.0,6
7139.0,17
7284.0,19
33146.0,5
34528.0,6
60731.0,6
24104.0,2
7122.0,15
7230.0,23
7254.0,15
7126.0,17
57838.0,5
57830.0,6
7091.0,14
7313.0,16
32817.0,5
49407.0,7
12543.0,2
46851.0,6
7384.0,19
7265.0,21
7438.0,16
7267.0,17
53475.0,4
7155.0,19
5615.0,23
7358.0,18
7283.0,19
39823.0,2
37199.0,4
39857.0,2
7027.0,27
37145.0,2
1409.0,2
12441.0,12
7278.0,17
7293.0,20
7318.0,17
7386.0,20
39641.0,2
25298.0,3
7430.0,18
7146.0,17
62968.0,1
22335.0,2
57499.0,2
7310.0,19
5808.0,19
20884.0,2
7141.0,18
57844.0,8
7140.0,19
7365.0,19
7052.0,26
7164.0,17
7048.0,17
7069.0,19
24874.0,2
7166.0,20
45691.0,6
47058.0,9
7271.0,17
45795.0,6
33168.0,7
4456.0,14
23845.0,7
7282.0,20
7224.0,17
7205.0,27
7449.0,16
7209.0,16
7465.0,20
7154.0,18
50895.0,5
40964.0,6
33140.0,4
42799.0,1
43085.0,1
7240.0,24
7378.0,18
12090.0,2
7244.0,21
7191.0,17
7158.0,16
7298.0,17
36983.0,4
17432.0,2
7038.0,21
7476.0,18
3539.0,23
1566.0,8
2360.0,1
1532.0,2
64935.0,1
7043.0,12
7426.0,18
1323.0,5
7425.0,18
7225.0,20
7147.0,18
424.0,2
32760.0,2
29367.0,5
7316.0,15
41525.0,2
33939.0,4
41475.0,2
39545.0,2
7420.0,20
7061.0,26
7419.0,20
7299.0,19
7219.0,17
16708.0,2
41181.0,2
25465.0,3
65100.0,4
49774.0,6
7387.0,19
13651.0,5
14289.0,2
1339.0,4
47606.0,2
7409.0,19
63780.0,3
7241.0,16
7150.0,19
7428.0,19
64191.0,2
61888.0,4
5859.0,22
2206.0,6
7478.0,18
7066.0,19
16569.0,1
29860.0,1
7435.0,17
20161.0,2
17873.0,1
15982.0,2
7279.0,16
7060.0,17
7446.0,18
64176.0,2
7440.0,14
7101.0,19
7379.0,17
7336.0,15
7308.0,18
4102.0,34
48588.0,12
7356.0,18
31994.0,2
7073.0,18
7143.0,14
65304.0,4
22998.0,6
7246.0,19
3535.0,28
12379.0,8
7250.0,15
7268.0,20
5756.0,20
49884.0,11
1403.0,2
15542.0,2
7320.0,14
50754.0,5
44399.0,7
25074.0,3
63176.0,2
6095.0,17
49426.0,4
7423.0,16
41824.0,3
7237.0,14
58662.0,4
12498.0,3
7486.0,17
41537.0,8
49148.0,7
56664.0,3
56668.0,5
7397.0,17
3528.0,18
7257.0,17
7231.0,15
7262.0,22
7072.0,26
62380.0,2
20493.0,1
12682.0,5
45456.0,3
35458.0,3
7134.0,19
13466.0,2
58684.0,3
5505.0,22
7263.0,25
7470.0,19
1429.0,2
44096.0,5
7111.0,24
56600.0,2
37013.0,2
48501.0,7
7037.0,16
41805.0,2
49122.0,3
43018.0,3
40430.0,1
13776.0,1
7439.0,18
7479.0,18
7319.0,16
7494.0,18
14108.0,2
2317.0,2
4388.0,30
62582.0,4
42028.0,3
51028.0,2
45204.0,6
47223.0,6
7026.0,16
6427.0,19
7431.0,18
7496.0,19
35144.0,3
7162.0,16
7169.0,17
7330.0,16
2214.0,1
50458.0,3
7168.0,23
7195.0,18
47707.0,7
1415.0,2
7375.0,18
7383.0,12
7329.0,26
22287.0,2
13796.0,2
7407.0,18
59636.0,1
4917.0,38
61702.0,2
7161.0,16
1431.0,5
6572.0,20
7456.0,18
41005.0,7
51834.0,4
43147.0,8
37441.0,6
7232.0,17
30911.0,6
35972.0,4
28516.0,2
7035.0,16
7280.0,12
7393.0,16
7206.0,17
40575.0,2
7068.0,13
12628.0,2
59754.0,5
49468.0,1
49843.0,9
22005.0,8
7058.0,19
7149.0,17
7312.0,18
7189.0,25
7212.0,16
7354.0,15
7303.0,19
7234.0,15
26916.0,5
7459.0,19
7128.0,17
7391.0,18
7345.0,19
15938.0,5
1909.0,4
29986.0,2
39291.0,2
7121.0,17
6908.0,18
14808.0,2
7194.0,17
56158.0,12
57294.0,3
20155.0,2
7056.0,20
62512.0,2
7448.0,18
7461.0,19
52632.0,3
44127.0,2
12259.0,12
7328.0,16
7326.0,18
4407.0,20
7138.0,19
7251.0,20
7160.0,14
7366.0,18
7119.0,26
7114.0,16
49089.0,1
36501.0,3
23079.0,5
41529.0,2
17190.0,2
7259.0,19
7049.0,19
7374.0,16
42859.0,5
40316.0,8
13674.0,2
13676.0,2
13682.0,2
33902.0,2
7211.0,16
7042.0,17
43682.0,3
7499.0,19
7245.0,18
7333.0,18
7450.0,17
7394.0,18
40323.0,2
5642.0,22
7357.0,21
4307.0,15
56580.0,6
3515.0,16
59356.0,1
59370.0,7
7395.0,19
7411.0,28
29350.0,2
49012.0,10
22556.0,4
56667.0,2
2465.0,8
40230.0,2
22290.0,2
7408.0,16
7399.0,13
20205.0,5
7208.0,18
7290.0,14
7300.0,16
12734.0,2
64526.0,2
32303.0,2
29076.0,4
29078.0,2
39284.0,4
7242.0,19
7217.0,14
7482.0,16
36108.0,4
23231.0,2
22825.0,6
46524.0,1
29246.0,2
50333.0,2
6139.0,12
45881.0,1
37768.0,3
60307.0,1
60293.0,1
3517.0,18
13388.0,10
58304.0,2
24202.0,2
20730.0,2
36854.0,5
61194.0,2
62196.0,2
41494.0,4
12407.0,18
3682.0,18
5812.0,15
17004.0,8
3692.0,19
42441.0,6
31016.0,5
7417.0,18
48962.0,2
6793.0,18
7151.0,16
39320.0,9
12171.0,2
33559.0,2
7335.0,23
12092.0,2
6162.0,16
7346.0,16
36942.0,5
4565.0,38
7036.0,20
